id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_166;0;GmbH;39114;52291;2004;;GKV;1637355.9;1637355.9;1452784.83;101352.07;-9327.42;3.13;9330.55;92024.65;92024.65;91510.71;731291.76;409225.92;0.0;0.0;;;;;;;;;;322065.84;292597.49;300018.76;49063.56;21262.06;;165504.98;-118710.49;1.7500000000000002e-10
C_913;0;GmbH;39112;88101;2008;1051.0;GKV;24716166.19;24716166.19;15506094.82;243417.23;1555.24;1609.18;53.94;244972.47;244972.47;140042.09;3630660.08;2347721.41;0.0;0.0;;;;745195.52;;;;;;1282938.67;2687647.03;369445.31;;341644.41;;-70861.2;-312771.15;383632.35
C_094;0;KG;18273;1302;1990;57.0;UKV;36152442.6;;;5548026.49;-2333529.03;213718.22;3731058.61;3214497.46;3167816.46;1.51e-09;88357409.93;9959287.72;75674201.94;2697924.0;1341198.48;75674201.94;;672959.13;;;;;;25996.27;8235894.23;3452014.06;790426.31;1867874.31;;6209487.78;-8301095.75;2141030.15
C_178;0;GmbH;98574;1420;1992;;GKV;262680.45;262680.45;109224.61;75266.31;-5419.6;;5419.6;69846.71;69846.71;64629.75;172975.29;115190.26;0.0;0.0;;;;;;;;;;57785.03;154656.22;86635.82;18536.15;;;30530.18;-2.0;-49172.11
C_803;0;GmbH;98574;46712;2007;;GKV;1111133.6;1111133.6;1128751.36;323438.76;-309657.08;380962.18;690619.26;13781.68;15989.15;-13889.68;18062003.32;16713384.62;840702.52;0.0;75645.39;;;;;;;;;507916.18;4017641.06;4017951.23;3410640.35;;;-646826.08;-4343820.73;7262691.29
C_703;0;GmbH;99976;46742;1991;3.0;GKV;1368908.77;1368908.77;916018.82;137364.44;-9002.33;1241.12;10243.45;128362.11;128362.11;79446.61;617441.06;201535.56;68752.0;0.0;9880.7;;;57122.21;;;;;;237029.5;214788.16;108529.81;17830.8;;;113583.12;-172076.81;82239.88
C_451;1;GmbH & Co. KG;99867;41201;1998;;GKV;24193132.7;24544260.26;14968191.73;716819.52;-895263.35;901.75;896165.1;-178443.83;-178443.83;-195339.47;14230523.2;6559687.0;7365902.32;21449.0;66662.71;6687500.0;;1812750.58;203018.86;;;;;0.0;5903985.3;1313816.92;407429.32;222424.15;;568579.39;-510914.95;285594.11
C_433;0;GmbH;37339;16230;2000;9.0;GKV;1491905.49;1491905.49;1745705.21;8178.57;-7036.36;939.39;7975.75;1142.21;1142.21;1142.21;910842.39;594344.33;0.0;0.0;;;;5379.52;;;;;;316498.06;351712.39;351712.39;2471.0;184746.07;;42710.75;-44659.36;-60.0
C_668;0;GmbH;99706;49410;2006;;GKV;71598673.69;71598673.69;14986792.77;1313708.04;48156.83;73147.78;24990.95;1361864.87;1361864.87;905626.11;23977109.99;10297168.61;0.0;0.0;1780300.63;;;5809322.92;;;;;;13679941.38;16919413.92;5143494.13;1618785.43;2251317.82;;1408023.51;-1629301.91;-1000000.0
C_715;0;GmbH;99706;43910;2010;;GKV;12073391.39;12069485.42;11492379.59;193368.13;10.92;10.92;;193379.05;193379.05;188086.05;6795919.67;6545919.67;0.0;0.0;;;;338689.76;;;;;;250000.0;2737706.71;2583537.64;1192140.25;;;1196585.52;-354872.45;-149186.2
C_254;0;Einzelfirma;99974;68201;2002;;GKV;16860928.53;16935834.63;9214153.56;277003.71;-39192.04;7459.55;46651.59;237811.67;237811.67;138020.95;5125331.34;3239999.85;0.0;387772.0;;;;1412656.53;;;;;;1497559.49;4384752.95;4197048.47;2230408.81;1795457.85;;1529271.43;-292336.29;-2.7899999999999997e-09
C_611;0;GmbH;16306;41201;1990;;GKV;126819593.6;126819593.6;4798665.13;430172.07;-430172.85;124532.62;;-0.780000005;-0.779999993;-3.73e-09;50035762.36;30433805.01;0.0;8524812.2;;;;8408349.62;;;;;;116702.37;48983362.8;47571089.91;47322295.51;;;1050305.73;-114111.89;148788.89
C_971;0;GmbH;16269;1610;1996;;GKV;9924586.14;9924586.14;1437155.31;50007.94;-7763.85;;7763.85;42244.09;42244.09;0.0;894174.92;831649.18;0.0;0.0;;;;;;;;;;62525.74;299501.92;295828.55;;;;75990.71;-131433.07;-37210.09
C_130;0;GmbH;15234;87100;2000;;GKV;151339.78;151339.78;89590.07;8528.69;225.9;2922.36;2696.46;8754.59;8754.59;2299.47;134817.19;32187.55;52116.13;0.0;640.16;;;1964.0;;;;;;50513.51;63854.31;20001.41;17622.7;;;8528.29;-3354.78;4188.9
C_978;0;GmbH;8056;68320;1993;49.0;GKV;712798.0;712798.0;712798.0;469068.16;-312248.92;16.26;312265.18;156819.24;156819.24;131381.12;7404002.5;6688095.29;0.0;0.0;;;;;;;;;;715907.21;231331.36;218042.64;218042.64;;;379309.03;-2284764.1;381324.81
C_894;0;Einzelfirma;23970;43320;1991;;GKV;14868919.91;9474943.16;5695406.91;-399277.09;-403011.66;1548.48;467742.54;-802288.75;-802288.75;-803067.55;12139287.06;3514975.49;498000.0;6547000.0;1029305.89;;;135937.42;;;;;;1579311.57;5741169.94;1376308.52;11835.71;1175837.08;28000.0;541171.1;-415187.66;326571.06
C_845;0;GmbH;19061;46770;2005;;GKV;4014436.71;3826186.71;1900148.61;62594.14;-20822.04;173.46;20995.5;41772.1;41484.52;33947.5;1010543.88;1277232.81;4089.74;0.0;236097.8;4089.74;;389717.36;;;;;;239821.33;870878.55;322312.92;21653.81;284742.66;;51882.21;-58877.65;-11904.02
C_216;0;GmbH;19061;35100;2005;8.0;GKV;849095.56;849095.56;854752.74;81858.62;-1985.94;10160.45;12146.39;79872.68;79872.68;68515.62;4025854.37;3233216.51;452637.86;200000.0;100000.0;400000.0;200000.0;216468.19;;;;;;140000.0;480599.21;480599.21;350231.65;113502.75;;1404406.45;-973477.01;-108705.77
C_373;0;GmbH;39590;70109;1996;;GKV;601034.59;601034.59;593786.19;277513.74;-266541.01;;266541.01;10972.73;10972.73;-13226.33;7606549.55;594649.32;2659900.23;4352000.0;532000.0;2396378.43;1746000.0;;;;;;;3.27e-11;38523.53;27529.93;27529.93;;;534596.42;0.0;-532000.0
C_314;0;GmbH;6502;52299;2008;60.0;GKV;755777224.5;762632888.5;669316840.4;59492545.49;-32953061.72;10720450.31;60483141.34;26539483.77;16825271.77;12804004.5;1826724339.0;704992326.9;26914750.77;516095164.2;3150770.43;26700000.0;7175000.0;57650477.69;214750.77;;;;;586793998.2;868113324.2;698963449.5;59958770.03;75725812.53;;20721922.33;-47402491.44;37612368.53
C_955;0;Genossenschaft;2826;41103;1993;3.0;GKV;422895.65;422895.65;581581.79;177533.43;;;;177533.43;177533.43;151293.29;7357422.4;4781158.11;0.0;2493125.68;;;;;;;;;;83138.61;318149.66;100775.16;100775.16;;;-3937408.22;4013642.29;-4601.63
C_161;0;GmbH;7743;96010;1995;;GKV;881232.88;881232.88;879288.18;249326.2;-231756.89;30.43;231787.32;17569.31;17569.31;14815.11;4856386.84;1025191.18;3831195.66;0.0;;;;;;;;;;-3.64e-12;55365.4;298.55;298.55;;;-747.01;0.0;3831932.69
C_095;0;GmbH;99428;94999;1991;437.0;GKV;152804.91;152804.91;158345.33;52518.04;-50390.33;;50390.33;2127.71;2127.71;-1250.85;1409342.85;388403.47;209897.94;698282.64;47769.65;209897.94;698282.64;;;;;;;0.0;37231.93;278.25;278.25;;;46029.92;0.0;-47769.65
C_781;0;GmbH;17389;49391;1991;38.0;GKV;353106.58;353106.58;352078.07;17192.78;;;;17192.78;17192.78;-4413.85;7796577.62;5866275.0;0.0;1909296.03;305554.92;;;;;1909296.03;;;;21006.59;347304.49;15678.0;15678.0;;;-10016.32;0.0;-800.0
C_019;0;AG;33689;70109;1870;107.0;GKV;2432904.61;2432904.61;2426180.61;1559558.11;-1549881.66;;1549881.66;9676.45;9676.45;-22724.18;34863982.84;10310308.5;24553674.34;0.0;2047000.0;;;;;;;;;-3.64e-12;340903.37;340903.37;340903.37;;;1933900.1;0.0;-2050780.28
C_004;0;GmbH;33803;45100;1982;30.0;GKV;333496.51;333496.51;299277.36;28233.85;-23.12;;23.12;28210.73;28210.73;1372.92;5845410.44;5068710.03;0.0;776700.41;;;;;;;;;;0.0;6158.45;6158.45;6158.45;;;-179522.21;0.0;185384.36
C_821;0;Einzelfirma;33604;49400;1998;;GKV;554766.84;554766.84;536704.96;279001.56;-260889.97;;260889.97;18111.59;18111.59;7155.89;5969330.11;292804.6;1100622.97;4575902.54;;;;;;;;;;0.0;273.3;273.3;273.3;;;-4255.72;0.0;4284.39
C_067;0;Sonst. Gewerbetreibende;33790;49410;1997;;GKV;266375.33;266375.33;244959.89;20870.29;;;;20870.29;20870.29;898.18;6792049.59;5189295.32;0.0;1602754.27;;;;;;;;;;0.0;13008.02;13008.02;13008.02;;;-1589543.2;0.0;1602254.27
C_846;0;GmbH;46395;70101;1985;11.0;GKV;228765.16;228765.16;213720.4;133117.12;-127663.63;;127663.63;5453.49;5453.49;399.5;3486320.31;207914.78;620485.36;2655621.22;140000.0;620485.36;2210000.0;67914.78;;;;;;2298.95;70287.09;1626.46;1626.46;;;118545.36;-357446.22;217196.22
C_523;0;GmbH;46399;82999;2005;1.0;GKV;211237.38;211237.38;198835.88;99433.63;-92596.76;;92596.76;6836.87;6836.87;6638.08;2506536.25;143078.3;607619.72;1749799.36;137702.78;607619.72;1652412.16;;;;;;;6038.87;11391.02;3041.68;3041.68;;;-190517.2;0.0;170491.58
C_874;0;GmbH;46325;68201;1950;11.0;GKV;19020.0;19020.0;19020.0;11593.23;-1811.21;359.45;2170.66;9782.02;9782.02;6563.77;75621.65;41403.88;0.0;0.0;;;;;;;;;;34217.77;48082.51;12214.5;12214.5;;;3884.13;-3240.12;9843.57
C_202;0;GmbH & Co. KG;45259;47190;1998;;GKV;28239379.09;29080512.74;9542853.1;621135.6;-129838.11;184.11;130022.22;491297.49;491297.49;485381.2;18028661.97;6125438.98;997716.78;300000.0;1980624.39;958263.28;300000.0;2974718.64;;;;;;10566052.71;15187742.24;10932603.9;88555.8;24811.81;;767330.25;-141526.66;-432673.05
C_412;0;AG;59425;24420;1914;218.0;GKV;1150438.77;1098390.77;761601.73;73097.94;1859.33;4192.11;2332.78;74957.27;74957.27;47601.62;447319.9;160281.48;101573.84;0.0;;;;36204.71;;;;;;185464.58;225957.3;125413.98;6859.11;116347.06;;57529.16;-60897.79;10525.75
C_259;0;Freiberufler;44141;94110;1863;140.0;GKV;358466.49;358466.49;360744.86;33067.45;-14060.72;10.43;14071.15;19006.73;17260.74;13335.75;387534.88;178437.11;21955.41;0.0;;;;6992.28;;;;;;187142.36;70476.9;61735.26;41618.21;;;22009.92;-140000.0;130723.76
C_694;0;GmbH;44532;47761;1951;;GKV;443138.16;444638.16;446215.43;35289.93;-65.03;59.97;125.0;35224.9;35224.9;25043.32;243337.53;25335.49;0.0;0.0;;;;5240.65;;;;;;218002.04;225975.02;178346.72;96752.68;78044.11;;63941.15;-13958.97;-20000.0
C_819;0;AG;59192;96090;1979;254.0;GKV;283919.49;283919.49;117106.5;-38905.74;4403.37;4402.15;3.19;-34502.37;4853.25;1993.66;261954.24;57771.26;0.0;44192.7;;;;7781.17;;;;;;159990.28;219479.16;210628.7;171920.45;29733.89;;367.33;29347.16;0.0
C_700;0;GmbH & Co. KG;59469;46721;2005;;GKV;254314.92;254314.92;178721.61;-5817.3;-105.12;558.05;663.17;-5922.42;-5922.42;-5966.42;48742.57;23092.06;0.0;0.0;;;;2283.61;;;;;;25650.51;34129.57;8637.14;7334.89;;;23413.72;-12042.57;-18114.53
C_040;0;GmbH;59174;66190;2010;;GKV;2149265.24;2149265.24;1375467.76;119566.87;-3314.25;309.67;3623.92;116252.62;116252.62;81843.3;904061.5;327778.41;28388.75;0.0;132795.95;28388.75;;93509.43;;;;;;547894.34;865163.51;517565.17;130504.05;365454.08;;37007.22;-31110.11;-15129.06
C_695;0;GmbH & Co. KG;44135;96090;2011;4.0;GKV;2496136.73;2496136.73;2528073.68;91978.25;329.96;330.23;0.27;92308.21;92308.21;66013.86;1125652.25;326222.97;0.0;0.0;;;;8405.55;;;;;;799429.28;988211.22;1000938.76;444931.16;;;62940.9;-47289.59;2.33e-10
C_419;0;GmbH;45966;46741;1947;;GKV;764138.11;764138.11;607971.31;17365.13;99.93;99.93;;17465.06;17465.06;12019.97;319794.0;137064.94;0.0;0.0;;;;19513.08;;;;;;182729.06;303146.0;301767.53;181500.47;109115.62;;25870.66;-3205.18;8.73e-11
C_555;0;GmbH & Co. KG;45894;70101;2000;;GKV;657295000.0;669152000.0;333396000.0;-14488000.0;-4834000.0;7419000.0;17021000.0;-19322000.0;-21393000.0;0.0;526021000.0;392928000.0;30500.0;262735000.0;;;;;;;;;;53550000.0;348127000.0;63434000.0;155000.0;;;-2164000.0;-10396000.0;12080000.0
C_944;0;GmbH;58099;45310;1980;;GKV;3733.0;3733.0;3817.2;2310.52;;;;2310.52;2310.52;1591.09;34680.25;514.33;0.0;344.13;;;;;;;;;;33821.79;34680.25;34680.25;;;;-1.48e-12;0.0;0.0
C_397;0;Genossenschaft;58135;68201;1898;31.0;GKV;949456.68;949456.68;514221.02;53455.91;247.98;714.62;466.64;53703.89;53703.89;36146.6;255444.9;100152.59;34349.63;0.0;159.21;;;57199.41;;;;;;120942.68;227308.9;149405.75;8471.31;;;-33414.39;-29665.24;37172.65
C_650;0;GmbH;58097;93110;1955;75.0;GKV;640145.34;640145.34;614395.34;-17372.32;-56222.69;;56222.69;-73595.01;88707.95;88707.95;761985.23;116252.22;645733.01;0.0;3686.97;;;48358.53;;;;;;4.370000000000001e-11;18902.91;16432.4;3717.16;;;144019.61;-74.49;459946.74
C_801;0;GmbH;58093;45320;1982;18.0;GKV;1315324.82;1355324.82;522644.62;47273.01;-1023.45;;1023.45;46249.56;46249.56;29975.27;340975.09;233842.35;0.0;0.0;33587.53;;;168880.82;;;;;;106832.74;297346.8;209812.09;712.84;143722.26;;-16341.54;-9696.55;-5.8200000000000003e-11
C_810;0;GmbH;58135;94999;1994;;GKV;8773.64;8773.64;8773.64;2750.0;;;;2750.0;2750.0;2530.58;28843.97;3085.05;0.0;0.0;;;;;;;;;;25758.92;28049.97;2240.5;2240.5;;;2808.24;0.0;-2154.64
C_947;0;Sonst. Gewerbetreibende;58339;41201;2003;;GKV;19507765.75;19565358.17;18825667.54;690764.72;-126376.81;3196.7;129573.51;564387.91;564387.91;-2.72e-09;34690288.27;10626058.03;0.0;0.0;;;;976588.13;;;;;;4487555.36;6494477.69;6214300.1;1325040.35;3416428.94;;1245156.31;-646909.3;-459283.72
C_644;0;GmbH & Co. KG;33334;27120;1943;114.0;GKV;713044.0;165931.09;119695.01;62908.24;652.3;734.9;82.6;63560.54;63560.54;38693.87;871492.19;127285.96;0.0;87096.0;;;;;;;;;;657110.23;870828.74;719313.42;719313.42;;;576835.76;-324.27;0.0
C_261;0;AG;48324;22210;1969;1299.0;GKV;107783.0;107783.0;107099.09;82176.43;-11371.9;;11371.9;70804.53;70795.91;66893.42;138984.34;100659.87;0.0;3951.13;;;;;;;;;;34373.34;138984.34;6882.28;6882.28;;;364197.95;0.0;-383574.33
C_742;0;GmbH & Co. KG;32108;45190;1961;;GKV;904574899.1;904574899.1;173918576.2;7216900.69;-215711.89;123243.11;338955.0;7001188.8;6907582.8;3415995.16;250778460.5;216213023.8;0.0;6455174.0;;;;6052478.09;;;;;;28110262.71;248428152.6;38498601.34;942896.92;;;6990512.07;-529083.35;-35076038.81
C_500;0;GmbH & Co. KG;32369;43320;1978;;GKV;6152656.27;6152656.27;1736618.66;371715.35;-17354.9;226.17;17581.07;354360.45;354360.45;243802.64;1280660.31;400659.68;79420.74;427057.86;;;;214554.44;;;;;;373522.03;1092351.63;638174.2;117103.73;;;239792.2;-109234.24;-160000.0
C_232;0;GmbH & Co. KG;32312;49320;1996;;GKV;11841838.45;11841838.45;1787006.09;87990.63;2713544.22;42937.0;846500.96;2801534.85;2801534.85;2801362.85;174096492.9;27035300.57;2362693.5;31405.29;;;;;;;;;;136760489.0;2478415.54;1426647.46;655458.7;;;4019641.14;-1022628.92;-2985482.16
C_124;0;GmbH;32120;46712;2001;59.0;GKV;340971766.1;340971766.1;12473230.55;2097122.36;-594631.18;20708.22;615339.4;1502491.18;1502491.18;1017596.75;31752117.71;25271772.19;0.0;23801.5;9412978.63;;;12652560.29;;;;;;6456544.02;28666744.91;24462928.45;1932342.51;18499878.72;;-2012194.2;-210296.64;-2002237.0
C_529;0;GmbH;58708;35100;1897;124.0;GKV;213672.42;213672.42;157421.95;20836.84;-4973.57;1248.38;6221.95;15863.27;15863.27;15604.27;163320.96;33840.42;47480.54;82000.0;9000.0;47480.54;82000.0;10186.76;;;;;;3.64e-12;90503.44;22615.94;1081.27;;;10975.28;-2245.96;-1799.1
C_636;0;GmbH;58119;35300;1999;36.0;GKV;8174346.25;8315062.25;5493700.69;1028835.34;-27366.89;;27366.89;1001468.45;1001468.45;960054.45;2688407.28;1728533.91;509873.37;0.0;700000.0;;;102505.0;1873.37;;;;;450000.0;2437816.95;850755.28;127044.73;614270.74;;526218.12;-145525.41;-744647.3
C_771;0;GmbH;58636;43310;2003;;GKV;15643555.79;15643555.79;11538855.78;1943756.0;-958890.44;180469.53;1139359.97;984865.56;984865.56;817708.34;33629547.52;8582847.68;7312974.85;11708000.0;1521000.0;7312974.85;11708000.0;826977.89;;;;;;6025724.99;16912166.54;10441301.82;10115244.3;;;2340653.27;-223315.9;-435561.39
C_597;1;Freiberufler;32457;71113;0;;GKV;241456.04;216900.58;200011.33;67546.04;-35436.81;7786.89;43492.11;32109.23;32109.23;20807.15;1429971.76;915272.88;0.0;0.0;;;;;;;;;;514698.88;639035.0;639951.26;7466.24;24518.87;;14391.18;-7.090000000000001e-11;1204.28
C_639;0;GmbH;48624;28410;1975;299.0;GKV;1869790.49;1869790.49;1478265.19;99753.79;659.67;672.02;12.35;100413.46;103413.46;73528.81;920625.97;192967.94;0.0;0.0;;;;;;;;;;727658.03;813236.32;771570.01;492761.1;266564.75;1198.93;69245.22;-35363.29;-86872.02
C_168;1;GmbH;48151;70109;1989;544.0;GKV;5324693.23;6087457.41;4742873.75;330536.25;-178140.5;1698.95;179946.81;152395.75;152395.75;89951.52;4695941.75;3164147.61;215033.32;233693.08;1099717.15;188237.18;233693.08;572460.44;;;;;;483067.74;4389755.34;456556.55;115696.08;264501.32;;-375076.43;-50953.07;533017.36
C_493;0;GmbH;48565;71122;1991;;GKV;985414.46;985414.46;153261.32;79235.84;-1341.43;65.89;1407.32;77894.41;77894.41;77894.41;153471.11;24392.69;0.0;0.0;;;;;;;;;;129078.42;97545.61;53565.98;48366.31;;;-313.79;-8087.24;-83195.21
C_362;0;GmbH;48565;87100;1994;457.0;GKV;31073001.62;31073001.62;31343846.57;7194046.15;-5384080.48;151181.94;5535262.42;1809965.67;1228919.67;529055.16;52167630.19;6625456.19;0.0;45522174.0;;;;134155.06;;;;;;20000.0;52138491.13;51541630.19;;;;885880.75;0.0;-885880.75
C_833;0;GmbH & Co. KG;48599;68102;2006;;GKV;27171865.24;27171865.24;992765.24;-322576.56;49.14;49.14;;-322527.42;-322527.42;-356790.05;23651426.39;17391581.97;0.0;0.0;;;;1323185.9;;;;;;6259844.42;23640692.14;11211524.27;2529987.58;8679966.92;;-7683045.38;-12678.31;6575000.0
C_598;0;GmbH;59387;46190;1990;85.0;GKV;7646000.0;7670000.0;8515000.0;2468000.0;-1913000.0;8000.0;1921000.0;555000.0;555000.0;300000.0;39034000.0;8957000.0;7338000.0;15535000.0;;7319000.0;6985000.0;184000.0;;;;;;7204000.0;12721000.0;12701000.0;4440000.0;;;1012000.0;-1949000.0;3359000.0
C_763;0;GmbH;59929;46712;1986;58.0;GKV;7434933.27;7417590.27;3307108.8;52425.2;10851.25;21151.39;10471.49;63276.45;63276.45;26574.54;9382341.14;4984946.46;327394.27;0.0;;;;4269457.49;327394.27;;;;;4070438.86;6160567.51;4440005.51;2118090.96;1401512.85;;558525.7;-261917.61;3204.87
C_635;0;GmbH;33102;71122;2002;11.0;GKV;169539000.0;169539000.0;2725000.0;1988000.0;6000.0;22000.0;16000.0;1994000.0;1994000.0;1864000.0;21177000.0;13640000.0;0.0;0.0;;;;6574000.0;;;;;;7537000.0;21177000.0;21177000.0;44000.0;19577000.0;;-88053.0;0.0;-452.0
C_338;0;GmbH & Co. KG;58332;52291;1906;;GKV;2477705.41;2952245.06;1082262.08;-123022.2;-20238.91;594.66;20833.57;-143261.11;-143261.11;-144903.41;2033038.13;303157.06;600424.55;0.0;37668.93;;;188239.21;;;;;;216579.86;1646361.37;189894.72;6479.09;;;104518.47;-173577.79;239680.82
C_381;0;GmbH;57072;47430;1991;54.0;GKV;44775034.08;56207825.31;16921738.87;3695150.76;-208246.87;40514.46;248761.33;3486903.89;3486903.89;1961605.54;22323168.64;75225638.14;0.0;0.0;;;;3574866.21;;;;;;6000000.0;22027931.27;19954861.5;16597867.68;3348702.45;;-6788883.38;-131398.84;2408687.53
C_501;0;GmbH;45525;35220;1987;37.0;GKV;3435954.63;3435954.63;2799223.14;683732.32;-13163.72;178779.14;191942.86;670568.6;670568.6;470933.36;17625765.9;10287679.36;0.0;0.0;;;;;;;;;;7338086.54;5137727.0;325344.54;130523.93;;;1505814.07;3526325.38;-7505599.14
C_594;0;Sonst. Gewerbetreibende;45527;43911;1998;;GKV;425895391.1;425895391.1;447282834.3;2594283.26;-2362767.44;71570.05;2435137.49;231515.82;231515.82;56237.14;292645777.8;66741536.61;22422281.18;34145267.88;7289000.0;20550127.71;21577000.0;8882426.79;;;;;;79413452.21;42039152.34;40954806.48;9507644.24;28422097.08;;9448131.73;-9586351.44;6063713.69
C_006;0;GmbH;52068;41000;1981;14.0;GKV;656002.31;656002.31;621037.03;218915.34;136.96;136.96;;219052.3;219052.3;0.0;400428.78;349299.59;0.0;0.0;;;;2696.97;;;;;;51129.19;394196.19;395063.78;3.09;29564.07;;93651.81;-3800.76;-89851.05
C_932;0;GmbH;52068;22210;1964;138.0;GKV;9364901.39;9390848.39;2201669.53;85402.52;-48464.76;2313.39;50778.15;36937.76;36937.76;26366.15;3764637.57;2017224.46;0.0;0.0;;;;;;;;;;1747413.11;3410553.59;1117893.57;647.97;1012809.22;;90057.76;-27804.61;-1.16e-09
C_368;0;GmbH & Co. KG;52159;73100;1994;;GKV;18502064.9;15961614.8;2476559.8;1003753.2;-357268.45;1637.0;358905.45;646484.75;646484.75;535574.8;9828654.54;6154764.98;1306652.55;0.0;1060004.52;1306652.55;;444518.2;;;;;;55000.0;9510209.74;2022720.64;1206245.65;;;1676385.89;15806.42;-527557.79
C_454;0;GmbH;52399;25735;2000;;GKV;4395739.95;4712627.59;3043569.6;404725.79;-74444.68;7320.0;81764.68;330281.11;330281.11;233501.74;8898408.31;5479502.6;0.0;0.0;;;;67402.37;;;;;;3418905.71;6588423.95;1298495.98;20128.7;53135.04;;27226.95;-152323.31;132947.99
C_198;0;GmbH;53797;70220;1984;;GKV;80692462.1;80764692.04;27075047.3;6248028.19;-75852.68;12274.2;88126.88;6172175.51;6172175.51;4508298.4;34714611.61;10487818.07;1762000.0;1247000.0;502645.3;1762000.0;1247000.0;4362475.09;;;;;;21217793.54;19633703.46;10103899.87;272292.29;5784463.0;;5229529.93;-4671625.86;-554116.2
C_041;1;GmbH;53115;27110;1998;191.0;GKV;16306348.7;11951174.09;2118099.15;-129830.13;-158112.53;646.26;158758.79;-287942.66;-287942.66;-292198.32;8706720.08;8002725.33;75977.52;301266.16;5179457.05;25866.41;301266.16;1335261.17;;;;;;326751.07;8514274.85;1517273.93;17492.56;1323689.85;;-1833564.04;-5465.74;121655.74
C_214;0;GmbH & Co. KG;53809;49410;1954;;GKV;22704000.0;30912000.0;12327000.0;-2004000.0;-65000.0;4000.0;69000.0;-2069000.0;-2069000.0;-2563000.0;45322000.0;45322000.0;0.0;0.0;;;;;;;;;;0.0;28566000.0;12336000.0;5226000.0;5606000.0;;2609000.0;-352000.0;-1793000.0
C_450;0;GmbH & Co. KG;53879;22230;1969;;GKV;757717.37;711707.37;286819.67;63436.32;-8504.62;197.18;8701.8;54931.7;54931.7;51326.45;388408.13;124948.0;69548.55;32874.61;46555.83;69548.55;32874.61;52908.44;;;;;;93001.97;164411.63;58591.94;9292.53;;;61750.34;-6639.53;-47260.2
C_550;0;GmbH;53604;96090;2010;;GKV;63565982.12;63565982.12;9857666.76;631243.35;-236931.02;163768.27;304421.32;394312.33;394312.33;160685.91;28765327.8;16070493.99;2385063.16;1341700.86;7478161.92;1857794.42;928026.86;2318426.69;;;;;;8968069.79;16321004.38;5156106.8;57022.18;4506465.77;;1254681.8;-646099.71;-689204.8
C_422;0;GmbH & Co. KG;40699;81301;1957;47.0;GKV;11916160.43;12106964.0;9783597.06;2021126.44;-48999.04;15483.56;68802.6;1972127.4;1972127.4;1378928.89;18816329.98;1297356.77;5044052.0;356741.86;36663.77;;;;;;;;;12118179.35;9033331.03;6167149.7;4793061.28;;;2089111.81;-1886183.36;2927597.8
C_884;0;GmbH;40211;68310;1961;35.0;GKV;58200.0;58200.0;60190.0;32720.85;-20453.36;0.53;20461.39;12267.49;12267.49;10716.6;484025.81;484025.81;0.0;0.0;;;;303.45;;;;;;;18811.99;1863.97;1863.97;;;43495.32;-71700.0;-280752.25
C_443;0;GmbH;40468;46399;2005;;GKV;123963354.4;123967947.1;37046373.25;17612890.88;-140753.16;63725.01;204478.17;17472137.72;17472137.72;12509918.41;52931360.63;4790898.91;0.0;4449270.0;;;;1975016.52;;;;;;43691191.72;44957222.63;37730574.23;25189893.04;10119443.6;;19343580.98;-1051732.56;-62000.0
C_659;0;GmbH;47259;52291;1928;;GKV;4114826.86;4159379.97;1056933.77;378544.94;-2209.22;;2209.22;376335.72;376335.72;274775.58;1111813.19;872412.52;48265.19;0.0;44452.3;;;510764.52;;;;;;181861.71;923611.36;871168.45;274304.43;;;86803.68;-128787.82;-7317.78
C_888;0;GmbH;46446;53200;1987;38.0;GKV;3022936.16;3072936.16;1675908.26;67010.85;-25356.88;235.54;26679.93;41653.97;41653.97;24403.0;1357231.97;492209.47;260000.0;254685.53;124861.55;;;133876.04;;;;;;349481.48;937981.38;703831.27;6715.41;661161.27;;128405.06;-70890.92;7.0
C_170;0;GmbH;46446;46693;1994;25.0;GKV;2782839.08;2782839.08;3195758.46;1326652.43;-191054.09;;191054.09;1135598.34;1135598.34;0.0;24708380.19;24661389.19;0.0;21991.0;;;;94549.17;;;;;;25000.0;2841285.74;12597.52;12597.52;;;2357298.98;-597792.91;-1748146.75
